longitude,latitude,avg_rainfall_mm,soil_ph,Nitrogen,Phosphorous,Potassium
77.32248808058782,12.598871859776288,2222.756198639795,6.3,,,
77.81656148685354,12.598871859776288,2426.1081722273275,6.4,10.294083186877565,10.295840656121852,10.295840656121852
78.31063489311929,12.598871859776288,2263.6530851623047,6.7,10.294083186877565,10.295840656121852,10.295840656121852
78.80470829938503,12.598871859776288,2776.670878569089,6.2,12.507418397626113,12.509396636993076,12.509396636993076
79.29878170565075,12.598871859776288,2459.694658996152,6.6,12.435333896872358,12.443505212735982,12.451676528599606
79.7928551119165,12.598871859776288,2700.564442789394,6.2,9.500754147812971,9.501508295625944,9.501508295625944
74.85212104925913,13.092945266042026,8219.219180288968,5.5,25.27329192546584,25.27329192546584,25.27329192546584
75.34619445552487,13.092945266042026,7483.253912898945,5.3,25.27329192546584,25.27329192546584,25.27329192546584
75.84026786179061,13.092945266042026,3984.124645931582,5.8,16.887596899224807,16.887596899224807,16.887596899224807
76.33434126805633,13.092945266042026,2128.9845960994367,6.5,16.887596899224807,16.887596899224807,16.887596899224807
76.82841467432208,13.092945266042026,1981.6832906160053,6.5,,,
77.32248808058782,13.092945266042026,2067.5163503570225,6.4,,,
77.81656148685354,13.092945266042026,2139.36330701853,6.6,,,
78.31063489311929,13.092945266042026,2218.415403001893,6.7,8.920654396728017,8.920654396728017,8.920654396728017
78.80470829938503,13.092945266042026,2414.0103222054763,6.6,8.226020137784843,8.23105458399576,8.23105458399576
79.29878170565075,13.092945266042026,2282.9882561167183,6.6,12.79603547209181,12.80281690140845,12.804381846635367
79.7928551119165,13.092945266042026,2537.763460585584,6.4,12.79603547209181,12.80281690140845,12.804381846635367
80.28692851818224,13.092945266042026,2987.197016924382,6.2,,,
74.85212104925913,13.587018672307762,7829.921836593445,5.6,23.65625,23.65625,23.65625
75.34619445552487,13.587018672307762,6169.359826695792,5.4,,,
75.84026786179061,13.587018672307762,2877.896809776631,6.4,,,
76.33434126805633,13.587018672307762,1628.2878925697064,6.9,21.834188034188035,21.834188034188035,21.833618233618235
76.82841467432208,13.587018672307762,1865.311336122969,7.1,,,
77.32248808058782,13.587018672307762,1756.448546174282,6.8,,,
77.81656148685354,13.587018672307762,1745.7789574872884,6.6,,,
78.31063489311929,13.587018672307762,1710.3233418469413,6.7,8.226020137784843,8.23105458399576,8.23105458399576
78.80470829938503,13.587018672307762,2269.2751925815846,6.7,8.226020137784843,8.23105458399576,8.23105458399576
79.29878170565075,13.587018672307762,2218.2802640749587,6.5,8.226020137784843,8.23105458399576,8.23105458399576
79.7928551119165,13.587018672307762,2226.513694318176,6.4,8.226020137784843,8.23105458399576,8.23105458399576
74.85212104925913,14.0810920785735,4805.840647606118,5.4,,,
75.34619445552487,14.0810920785735,2548.817018555908,6.1,,,
75.84026786179061,14.0810920785735,1699.2379279112356,6.5,16.990514905149052,16.991192411924118,16.991192411924118
76.33434126805633,14.0810920785735,1346.933513610241,7.1,21.834188034188035,21.834188034188035,21.833618233618235
76.82841467432208,14.0810920785735,965.5293803219062,7.2,21.834188034188035,21.834188034188035,21.833618233618235
77.32248808058782,14.0810920785735,1047.0506397696297,6.9,,,
77.81656148685354,14.0810920785735,1179.095192743238,7.0,,,
78.31063489311929,14.0810920785735,1332.092204016728,6.7,,,
78.80470829938503,14.0810920785735,1870.279810197228,6.8,,,
79.29878170565075,14.0810920785735,1953.9858540902007,6.6,,,
79.7928551119165,14.0810920785735,2094.4844335293305,6.8,,,
74.35804764299338,14.575165484839236,6997.589153157564,5.4,13.467521367521368,13.466666666666669,13.466666666666669
74.85212104925913,14.575165484839236,3503.995909461444,5.5,13.467521367521368,13.466666666666669,13.466666666666669
75.34619445552487,14.575165484839236,1857.161325699988,6.9,15.121980676328503,15.121980676328503,15.121980676328503
75.84026786179061,14.575165484839236,1371.8902398566047,6.9,16.990514905149052,16.991192411924118,16.991192411924118
76.33434126805633,14.575165484839236,999.03913909861,7.1,16.990514905149052,16.991192411924118,16.991192411924118
76.82841467432208,14.575165484839236,934.27546702661,7.3,,,
77.32248808058782,14.575165484839236,1115.2807399319686,7.5,,,
77.81656148685354,14.575165484839236,1152.526204076771,7.3,,,
78.31063489311929,14.575165484839236,1149.4198399348977,7.3,,,
78.80470829938503,14.575165484839236,1890.5308640701007,6.9,,,
79.29878170565075,14.575165484839236,1839.7298402440977,7.0,,,
79.7928551119165,14.575165484839236,2038.838516343104,6.7,,,
74.35804764299338,15.069238891104972,6381.922368754887,5.3,13.467521367521368,13.466666666666669,13.466666666666669
74.85212104925913,15.069238891104972,2555.542038866281,5.7,13.467521367521368,13.466666666666669,13.466666666666669
75.34619445552487,15.069238891104972,1594.0875885342932,7.4,23.727735368956743,23.727735368956743,23.727735368956743
75.84026786179061,15.069238891104972,1306.4407830353389,7.2,35.43783783783784,35.43783783783784,35.43783783783784
76.33434126805633,15.069238891104972,1014.7745842141888,6.9,,,
76.82841467432208,15.069238891104972,1084.7580446560737,7.6,,,
77.32248808058782,15.069238891104972,1139.9039036075003,7.8,,,
77.81656148685354,15.069238891104972,1269.5051193496467,7.3,,,
78.31063489311929,15.069238891104972,1312.4983299127605,7.3,13.010808473843491,13.012970168612192,13.008646779074796
78.80470829938503,15.069238891104972,1831.76506549262,6.7,,,
79.29878170565075,15.069238891104972,1737.91869655497,7.0,,,
79.7928551119165,15.069238891104972,1871.1066905751504,6.8,9.392885375494073,9.398418972332015,9.40395256916996
73.86397423672766,15.56331229737071,6248.370477922619,5.8,13.891056910569104,12.564227642276425,13.754471544715448
74.35804764299338,15.56331229737071,5543.558391347755,5.3,,,
74.85212104925913,15.56331229737071,1733.9733829414909,6.3,23.727735368956743,23.727735368956743,23.727735368956743
75.34619445552487,15.56331229737071,1362.0676690254663,7.9,23.727735368956743,23.727735368956743,23.727735368956743
75.84026786179061,15.56331229737071,1272.1137946957535,8.0,35.43783783783784,35.43783783783784,35.43783783783784
76.33434126805633,15.56331229737071,991.5512878944834,7.1,23.21379781420765,23.21379781420765,23.21379781420765
76.82841467432208,15.56331229737071,1194.5963181853167,7.3,,,
76.82841467432208,15.56331229737071,1194.5963181853167,7.3,13.535035035035037,13.535035035035037,13.535035035035037
77.32248808058782,15.56331229737071,1328.6669403065353,7.5,13.010808473843491,13.012970168612192,13.008646779074796
77.81656148685354,15.56331229737071,1498.431546385232,7.3,13.010808473843491,13.012970168612192,13.008646779074796
78.31063489311929,15.56331229737071,1499.922093627266,7.1,13.010808473843491,13.012970168612192,13.008646779074796
78.80470829938503,15.56331229737071,1929.237772780133,6.4,9.392885375494073,9.398418972332015,9.40395256916996
79.29878170565075,15.56331229737071,1722.1645575860778,7.1,9.392885375494073,9.398418972332015,9.40395256916996
79.7928551119165,15.56331229737071,1804.5003818145203,7.1,9.392885375494073,9.398418972332015,9.40395256916996
73.86397423672766,16.057385703636445,5540.903192627795,5.9,15.829301075268818,15.83736559139785,15.845430107526882
74.35804764299338,16.057385703636445,3309.2367712456667,6.1,8.18629550321199,8.185938615274804,8.185938615274804
74.85212104925913,16.057385703636445,1279.9787212761937,7.2,,,
75.34619445552487,16.057385703636445,1014.570774825653,7.6,,,
75.84026786179061,16.057385703636445,1057.4942028921105,7.5,,,
76.33434126805633,16.057385703636445,1037.5178415017133,7.5,13.535035035035037,13.535035035035037,13.535035035035037
76.82841467432208,16.057385703636445,1528.267931446937,7.3,13.535035035035037,13.535035035035037,13.535035035035037
77.32248808058782,16.057385703636445,1739.6103580265644,7.3,13.535035035035037,13.535035035035037,13.535035035035037
77.81656148685354,16.057385703636445,1777.3316102176857,7.0,,,
78.31063489311929,16.057385703636445,1792.642854161851,6.9,,,
78.80470829938503,16.057385703636445,2037.507878156948,6.4,,,
79.29878170565075,16.057385703636445,1837.9252398157587,7.1,9.392885375494073,9.398418972332015,9.40395256916996
79.7928551119165,16.057385703636445,1899.5868227491792,6.8,19.07155797101449,19.05525362318841,19.07789855072464
80.28692851818224,16.057385703636445,2079.603647133664,6.7,19.07155797101449,19.05525362318841,19.07789855072464
80.78100192444796,16.057385703636445,2249.0893043914352,6.2,19.07155797101449,19.05525362318841,19.07789855072464
73.86397423672766,16.551459109902183,4837.611337085753,5.9,8.18629550321199,8.185938615274804,8.185938615274804
74.35804764299338,16.551459109902183,2559.3059145408142,7.0,8.18629550321199,8.185938615274804,8.185938615274804
74.85212104925913,16.551459109902183,1249.9564105253553,7.4,,,
75.34619445552487,16.551459109902183,1103.5513540791494,7.5,,,
75.84026786179061,16.551459109902183,1187.648559928842,7.8,,,
76.33434126805633,16.551459109902183,1147.7106132548274,7.8,,,
76.82841467432208,16.551459109902183,1608.5347674181132,7.3,26.926881720430107,26.926881720430107,26.926881720430107
77.32248808058782,16.551459109902183,1838.394759498732,7.3,26.926881720430107,26.926881720430107,26.926881720430107
77.81656148685354,16.551459109902183,1964.531336599172,6.9,,,
78.31063489311929,16.551459109902183,1918.3710329198527,7.0,,,
78.80470829938503,16.551459109902183,1869.2069531118564,6.8,66.08888888888889,66.08888888888889,66.08888888888889
79.29878170565075,16.551459109902183,1687.0339084439547,6.8,19.07155797101449,19.05525362318841,19.07789855072464
79.7928551119165,16.551459109902183,1862.292378130856,6.8,19.07155797101449,19.05525362318841,19.07789855072464
80.28692851818224,16.551459109902183,2161.4087368984647,6.7,19.07155797101449,19.05525362318841,19.07789855072464
80.78100192444796,16.551459109902183,2331.340811646144,6.2,11.34084272006675,11.34084272006675,11.00584063412599
81.2750753307137,16.551459109902183,2622.356906252329,6.1,11.34084272006675,11.34084272006675,11.00584063412599
81.76914873697945,16.551459109902183,2597.979165666209,6.2,14.9534355479841,14.944917660420217,14.95741056218058
82.26322214324517,16.551459109902183,2388.0422741020907,6.2,17.156330749354005,17.155038759689923,17.156330749354005
73.36990083046192,17.04553251616792,6035.575980005209,6.0,16.13154533844189,16.126436781609197,16.126436781609197
73.86397423672766,17.04553251616792,4366.2733128949885,5.9,8.18629550321199,8.185938615274804,8.185938615274804
74.35804764299338,17.04553251616792,2407.1398426019737,7.3,14.144025157232704,14.144025157232704,14.144025157232704
74.85212104925913,17.04553251616792,1272.600865341651,7.6,14.144025157232704,14.144025157232704,14.144025157232704
75.34619445552487,17.04553251616792,1303.9342413887264,7.7,14.144025157232704,14.144025157232704,14.144025157232704
75.84026786179061,17.04553251616792,1435.4536609120305,7.9,,,
76.33434126805633,17.04553251616792,1398.891605416705,7.7,,,
76.82841467432208,17.04553251616792,1762.3906412583972,7.8,,,
77.32248808058782,17.04553251616792,1971.4504502820903,7.8,,,
77.81656148685354,17.04553251616792,2056.638721399847,6.8,178.42857142857142,178.42857142857142,178.42857142857142
78.31063489311929,17.04553251616792,1955.0734369628408,6.9,,,
78.80470829938503,17.04553251616792,1847.8471572374024,6.8,178.42857142857142,178.42857142857142,178.42857142857142
79.29878170565075,17.04553251616792,1832.6907888282992,6.8,66.08888888888889,66.08888888888889,66.08888888888889
79.7928551119165,17.04553251616792,2054.5926028916483,6.5,66.08888888888889,66.08888888888889,66.08888888888889
80.28692851818224,17.04553251616792,2279.842734528696,6.5,133.49122807017545,133.49122807017545,133.49122807017545
80.78100192444796,17.04553251616792,2448.805813908902,6.2,133.49122807017545,133.49122807017545,133.49122807017545
81.2750753307137,17.04553251616792,2681.0703439521385,6.1,14.9534355479841,14.944917660420217,14.95741056218058
81.76914873697945,17.04553251616792,2610.8666674320107,6.4,17.156330749354005,17.155038759689923,17.156330749354005
82.26322214324517,17.04553251616792,2429.482399533521,6.4,17.156330749354005,17.155038759689923,17.156330749354005
73.36990083046192,17.53960592243366,5764.0755418882445,6.2,16.13154533844189,16.126436781609197,16.126436781609197
73.86397423672766,17.53960592243366,3890.686079472368,5.9,10.891187739463602,10.895019157088123,10.89463601532567
74.35804764299338,17.53960592243366,2207.045621021846,7.6,10.891187739463602,10.895019157088123,10.89463601532567
74.85212104925913,17.53960592243366,1227.431071478897,7.8,10.891187739463602,10.895019157088123,10.89463601532567
75.34619445552487,17.53960592243366,1196.2249987196633,7.7,14.861160981448236,14.863554757630162,14.86594853381209
75.84026786179061,17.53960592243366,1432.1868285767246,7.7,14.861160981448236,14.863554757630162,14.86594853381209
76.33434126805633,17.53960592243366,1522.9882643973726,7.9,14.861160981448236,14.863554757630162,14.86594853381209
76.82841467432208,17.53960592243366,1852.611251824848,7.8,,,
77.32248808058782,17.53960592243366,1972.7819241323944,7.7,,,
77.81656148685354,17.53960592243366,2063.894515072935,7.5,178.42857142857142,178.42857142857142,178.42857142857142
78.31063489311929,17.53960592243366,1908.895289092666,7.0,65.8,65.8,65.8
78.80470829938503,17.53960592243366,2008.113593091819,6.7,66.08888888888889,66.08888888888889,66.08888888888889
79.29878170565075,17.53960592243366,2023.9334627267217,6.9,66.08888888888889,66.08888888888889,66.08888888888889
79.7928551119165,17.53960592243366,2210.336365588545,6.5,143.75757575757575,143.72727272727272,143.72727272727272
80.28692851818224,17.53960592243366,2414.503458231648,6.4,133.49122807017545,133.49122807017545,133.49122807017545
80.78100192444796,17.53960592243366,2645.606598442134,6.4,133.49122807017545,133.49122807017545,133.49122807017545
81.2750753307137,17.53960592243366,3148.692398742968,6.1,133.49122807017545,133.49122807017545,133.49122807017545
81.76914873697945,17.53960592243366,3035.86224435278,5.7,17.156330749354005,17.155038759689923,17.156330749354005
82.26322214324517,17.53960592243366,2927.586102880037,6.0,17.156330749354005,17.155038759689923,17.156330749354005
82.75729554951091,17.53960592243366,2655.208869108813,6.5,11.08395061728395,11.08395061728395,11.08395061728395
73.36990083046192,18.033679328699392,4067.255728407532,6.2,,,
73.86397423672766,18.033679328699392,2569.24857625124,6.1,11.029258517034068,11.020016012810247,11.024829795754906
74.35804764299338,18.033679328699392,1589.2811803759607,7.6,10.891187739463602,10.895019157088123,10.89463601532567
74.85212104925913,18.033679328699392,1287.6915405929833,7.7,11.029258517034068,11.020016012810247,11.024829795754906
75.34619445552487,18.033679328699392,1273.5456810398002,7.6,14.861160981448236,14.863554757630162,14.86594853381209
75.84026786179061,18.033679328699392,1480.5093388597438,7.8,14.861160981448236,14.863554757630162,14.86594853381209
76.33434126805633,18.033679328699392,1661.3661401971765,7.8,,,
76.82841467432208,18.033679328699392,2006.175156588392,7.7,14.923025435073628,14.925033467202145,14.92637215528782
77.32248808058782,18.033679328699392,2075.456617948982,7.7,27.834269662921347,27.83988764044944,27.83988764044944
77.81656148685354,18.033679328699392,2079.2093447043644,7.6,65.8,65.8,65.8
78.31063489311929,18.033679328699392,2281.8265551942723,6.9,65.8,65.8,65.8
78.80470829938503,18.033679328699392,2105.287576092399,6.9,65.8,65.8,65.8
79.29878170565075,18.033679328699392,2161.920320549886,6.9,102.73684210526316,102.73684210526316,102.73684210526316
79.7928551119165,18.033679328699392,2399.8440358617195,6.5,143.75757575757575,143.72727272727272,143.72727272727272
80.28692851818224,18.033679328699392,2773.9550466445776,6.3,143.75757575757575,143.72727272727272,143.72727272727272
80.78100192444796,18.033679328699392,2999.1352465263126,6.2,133.49122807017545,133.49122807017545,133.49122807017545
81.2750753307137,18.033679328699392,3259.9765439676376,6.0,43.21333333333333,43.22666666666667,43.24
81.76914873697945,18.033679328699392,3242.1399313691013,5.7,8.821073558648111,8.821073558648111,8.821073558648111
82.26322214324517,18.033679328699392,3350.5127350384546,5.8,8.821073558648111,8.821073558648111,8.821073558648111
82.75729554951091,18.033679328699392,3418.0726551320527,6.1,11.08395061728395,11.08395061728395,11.08395061728395
83.25136895577666,18.033679328699392,2897.7057842288987,6.5,7.139737991266376,7.137408088235294,7.135998162186998
73.36990083046192,18.52775273496513,3872.370131391456,6.2,,,
73.86397423672766,18.52775273496513,2178.594300655103,6.8,11.029258517034068,11.020016012810247,11.024829795754906
74.35804764299338,18.52775273496513,1542.5864274557282,7.7,11.029258517034068,11.020016012810247,11.024829795754906
74.85212104925913,18.52775273496513,1100.3596102054742,7.8,,,
75.34619445552487,18.52775273496513,1280.702931375459,7.8,,,
75.84026786179061,18.52775273496513,1576.445478699887,7.8,,,
76.33434126805633,18.52775273496513,1768.2090740248077,7.7,14.923025435073628,14.925033467202145,14.92637215528782
76.82841467432208,18.52775273496513,2044.2955075317,7.7,14.923025435073628,14.925033467202145,14.92637215528782
77.32248808058782,18.52775273496513,2068.969106289161,7.6,14.72680145152929,14.742353551062727,14.759979263867288
77.81656148685354,18.52775273496513,2194.199262688477,7.3,101.0952380952381,101.23809523809524,101.28571428571428
78.31063489311929,18.52775273496513,2296.7588446034656,6.8,101.0952380952381,101.23809523809524,101.28571428571428
78.80470829938503,18.52775273496513,2225.9577466630208,6.9,102.73684210526316,102.73684210526316,102.73684210526316
79.29878170565075,18.52775273496513,2333.587646927483,6.7,102.73684210526316,102.73684210526316,102.73684210526316
79.7928551119165,18.52775273496513,2521.661326940767,6.4,102.73684210526316,102.73684210526316,102.73684210526316
80.28692851818224,18.52775273496513,2799.5033421670914,6.4,143.75757575757575,143.72727272727272,143.72727272727272
80.78100192444796,18.52775273496513,3075.354753106216,6.0,30.56687898089172,30.56687898089172,30.469841269841268
81.2750753307137,18.52775273496513,3341.537978877724,5.8,,,
81.76914873697945,18.52775273496513,3277.280038994115,6.0,43.21333333333333,43.22666666666667,43.24
82.26322214324517,18.52775273496513,3351.519350158247,6.0,8.821073558648111,8.821073558648111,8.821073558648111
82.75729554951091,18.52775273496513,3552.5777178514254,6.0,8.09452736318408,8.434494195688226,8.434494195688226
83.25136895577666,18.52775273496513,3241.553650318966,6.5,7.139737991266376,7.137408088235294,7.135998162186998
83.7454423620424,18.52775273496513,3026.6331817518703,6.5,5.69950890116636,5.695825659914058,5.698741559238797
84.23951576830812,18.52775273496513,2725.8359168970915,6.3,5.69950890116636,5.695825659914058,5.698741559238797
72.87582742419617,19.021826141230868,5728.3312663638135,6.1,,,
73.36990083046192,19.021826141230868,4364.1430041025,6.4,,,
73.86397423672766,19.021826141230868,2611.2196787273124,6.8,11.029258517034068,11.020016012810247,11.024829795754906
74.35804764299338,19.021826141230868,1655.4901159703463,7.7,,,
74.85212104925913,19.021826141230868,1243.2426580282304,7.9,,,
75.34619445552487,19.021826141230868,1445.8442477884155,7.7,,,
75.84026786179061,19.021826141230868,1689.6511633229106,7.6,,,
76.33434126805633,19.021826141230868,1878.0083976043345,7.7,,,
76.82841467432208,19.021826141230868,2092.3896985556994,7.8,14.011221122112213,14.01914191419142,14.023102310231025
77.32248808058782,19.021826141230868,2136.126941491954,7.6,14.72680145152929,14.742353551062727,14.759979263867288
77.81656148685354,19.021826141230868,2259.207927711468,7.7,74.64,74.64,74.62666666666667
78.31063489311929,19.021826141230868,2316.70524012849,6.8,74.64,74.64,74.62666666666667
78.80470829938503,19.021826141230868,2503.718469694008,6.7,102.73684210526316,102.73684210526316,102.73684210526316
79.29878170565075,19.021826141230868,2569.011475278636,6.7,74.64,74.64,74.62666666666667
79.7928551119165,19.021826141230868,2730.904979647988,6.5,74.64,74.64,74.62666666666667
80.28692851818224,19.021826141230868,3088.464099326153,5.8,,,
80.78100192444796,19.021826141230868,3140.492399101986,5.9,30.56687898089172,30.56687898089172,30.469841269841268
81.2750753307137,19.021826141230868,3214.6364909480126,5.9,,,
81.76914873697945,19.021826141230868,3224.88663143471,6.1,38.94252873563219,38.94252873563219,38.94252873563219
82.26322214324517,19.021826141230868,3218.3238379495288,5.9,8.09452736318408,8.434494195688226,8.434494195688226
82.75729554951091,19.021826141230868,3494.920443821012,5.9,8.09452736318408,8.434494195688226,8.434494195688226
83.25136895577666,19.021826141230868,3495.837304301624,6.1,8.09452736318408,8.434494195688226,8.434494195688226
83.7454423620424,19.021826141230868,3339.773769194429,6.1,3.1213466518682944,3.1213466518682944,3.1213466518682944
84.23951576830812,19.021826141230868,3051.160234763593,5.9,2.8286074354127284,2.8286074354127284,2.8286074354127284
72.87582742419617,19.515899547496605,5189.069885407412,6.4,28.55246913580247,28.589506172839503,28.57716049382716
73.36990083046192,19.515899547496605,4259.503006645629,6.6,11.139376218323587,11.14132553606238,11.14132553606238
73.86397423672766,19.515899547496605,2691.5373524484107,6.5,,,
74.35804764299338,19.515899547496605,1645.33230735393,7.6,,,
74.85212104925913,19.515899547496605,1318.1177708069968,7.8,,,
75.34619445552487,19.515899547496605,1511.3843005969015,7.7,,,
75.84026786179061,19.515899547496605,1642.6885787233064,7.8,14.779432624113475,14.779432624113475,14.779432624113475
76.33434126805633,19.515899547496605,1738.49380179629,7.9,14.779432624113475,14.779432624113475,14.779432624113475
76.82841467432208,19.515899547496605,2089.09773213294,7.7,14.011221122112213,14.01914191419142,14.023102310231025
77.32248808058782,19.515899547496605,2239.274014832441,7.5,11.807058823529411,11.807058823529411,11.807058823529411
77.81656148685354,19.515899547496605,2325.5192735072133,7.6,23.27355072463768,23.280797101449277,23.286231884057973
78.31063489311929,19.515899547496605,2492.296586791348,7.2,74.64,74.64,74.62666666666667
78.80470829938503,19.515899547496605,2764.55687373522,7.1,74.64,74.64,74.62666666666667
79.29878170565075,19.515899547496605,2762.938456042646,7.0,74.64,74.64,74.62666666666667
79.7928551119165,19.515899547496605,2902.271457471713,6.7,74.64,74.64,74.62666666666667
80.28692851818224,19.515899547496605,3105.5767229961903,6.1,,,
80.78100192444796,19.515899547496605,3270.7159393410634,5.6,,,
81.2750753307137,19.515899547496605,3282.448577687754,5.8,31.71153846153846,31.78205128205128,31.897435897435894
81.76914873697945,19.515899547496605,3134.0422592145915,6.1,42.821969696969695,42.82575757575758,42.82575757575758
82.26322214324517,19.515899547496605,3137.0854559299414,6.2,,,
82.75729554951091,19.515899547496605,3268.2102113839983,6.3,9.825839328537173,9.825839328537173,9.825239808153476
83.25136895577666,19.515899547496605,3425.1214681965344,6.1,3.1213466518682944,3.1213466518682944,3.1213466518682944
